question_id,type,question_type,year,form,course_before,course_after,unit_before,unit_after,topic_before,topic_after,topic_code_before,topic_code_after,lesson_before,lesson_after,source_file,source_page,source_question_number,source_checked,source_status,source_confidence,transcription_status,stem_status,choices_status,parts_status,answer_status,computed_answer,stored_answer,source_answer,solution_status,rubric_status,mathematical_status,math_status,katex_status,media_status,calculator_status,course_mapping_status,unit_mapping_status,topic_mapping_status,lesson_mapping_status,mapping_status,mapping_confidence,student_ready,review_required,overall_status,corrections_count,corrections_made,reviewer_notes,notes,timestamp
ECHS-APPRECALC-ORIGINAL-PRE-U1-001,mcq,mcq,,,AP Precalculus,AP Precalculus,1,1,1.2,1.2 Rates of Change,1.2,1.2,APCALC-1.2,APPRECALC-1.2,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,B,B,B,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,2,classification.lessonIds; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U1-002,mcq,mcq,,,AP Precalculus,AP Precalculus,1,1,1.5,1.5 Polynomial Functions and Complex Zeros,1.5,1.5,APCALC-1.5,APPRECALC-1.5,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,A,A,A,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,3,classification.lessonIds; classification.primaryTopic; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U1-003,mcq,mcq,,,AP Precalculus,AP Precalculus,1,1,1.6,1.6 Polynomial Functions and End Behavior,1.6,1.6,APCALC-1.6,APPRECALC-1.6,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,3,classification.lessonIds; classification.primaryTopic; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U1-004,mcq,mcq,,,AP Precalculus,AP Precalculus,1,1,1.9,1.10 Rational Functions and Holes,1.9,1.10,APCALC-1.9,APPRECALC-1.10,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,B,B,B,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,5,classification.additionalTopics; classification.lessonIds; classification.primaryTopic; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U1-005,mcq,mcq,,,AP Precalculus,AP Precalculus,1,1,1.12,1.12 Transformations of Functions,1.12,1.12,APCALC-1.12,APPRECALC-1.12,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,B,B,B,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,3,classification.lessonIds; classification.primaryTopic; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U1-006,mcq,mcq,,,AP Precalculus,AP Precalculus,1,1,1.8,1.8 Rational Functions and Zeros,1.8,1.8,APCALC-1.8,APPRECALC-1.8,ECHS Original Question Bank,,,True,verified,verified,verified,verified,corrected,not_required,verified,C,C,C,verified,not_required,verified,verified,corrected,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,8,choices.0.text; choices.1.text; choices.2.text; choices.3.text; choices.4.text; classification.lessonIds; classification.primaryTopic; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U2-001,mcq,mcq,,,AP Precalculus,AP Precalculus,2,2,2.3,2.3 Exponential Functions,2.3,2.3,APCALC-2.3,APPRECALC-2.3,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,B,B,B,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,2,classification.lessonIds; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U2-002,mcq,mcq,,,AP Precalculus,AP Precalculus,2,2,2.13,2.13 Exponential and Logarithmic Equations and Inequalities,2.13,2.13,APCALC-2.13,APPRECALC-2.13,ECHS Original Question Bank,,,True,verified,verified,verified,verified,corrected,not_required,verified,D,D,D,verified,not_required,verified,verified,corrected,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,4,choices.0.text; classification.lessonIds; classification.primaryTopic; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U2-003,mcq,mcq,,,AP Precalculus,AP Precalculus,2,2,2.8,2.8 Inverse Functions,2.8,2.8,APCALC-2.8,APPRECALC-2.8,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,B,B,B,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,2,classification.lessonIds; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U2-004,mcq,mcq,,,AP Precalculus,AP Precalculus,2,2,2.7,2.7 Composition of Functions,2.7,2.7,APCALC-2.7,APPRECALC-2.7,ECHS Original Question Bank,,,True,verified,verified,verified,verified,corrected,not_required,verified,C,C,C,verified,not_required,verified,verified,corrected,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,3,choices.4.text; classification.lessonIds; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U2-005,mcq,mcq,,,AP Precalculus,AP Precalculus,2,2,2.6,2.6 Competing Function Model Validation,2.6,2.6,APCALC-2.6,APPRECALC-2.6,ECHS Original Question Bank,,,True,verified,verified,verified,verified,corrected,not_required,corrected,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,8,choices.2.text; classification.lessonIds; classification.primaryTopic; explanation; quality verification disposition; studentExplanation; teacherExplanation; workedSolution,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U3-001,mcq,mcq,,,AP Precalculus,AP Precalculus,3,3,3.3,3.6 Sinusoidal Function Transformations,3.3,3.6,APCALC-3.3,APPRECALC-3.6,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,A,A,A,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,4,classification.lessonIds; classification.primaryTopic; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U3-002,mcq,mcq,,,AP Precalculus,AP Precalculus,3,3,3.1,3.3 Sine and Cosine Function Values,3.1,3.3,APCALC-3.1,APPRECALC-3.3,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,A,A,A,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,4,classification.lessonIds; classification.primaryTopic; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U3-003,mcq,mcq,,,AP Precalculus,AP Precalculus,3,3,3.10,3.13 Trigonometry and Polar Coordinates,3.10,3.13,APCALC-3.10,APPRECALC-3.13,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,B,B,B,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,4,classification.lessonIds; classification.primaryTopic; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-U3-004,mcq,mcq,,,AP Precalculus,AP Precalculus,3,3,3.5,3.10 Trigonometric Equations and Inequalities,3.5,3.10,APCALC-3.5,APPRECALC-3.10,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,4,classification.lessonIds; classification.primaryTopic; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-FRQ-001,frq,frq,,,AP Precalculus,AP Precalculus,1,1,Function Concepts FRQ,1.4 Polynomial Functions and Rates of Change,Function Concepts FRQ,1.4,,APPRECALC-1.4,ECHS Original Question Bank,,,True,verified,verified,verified,verified,not_applicable,verified,verified,"\(f(x)=x(x-2)(x+2)\); zeros are \(-2,0,2\).; As \(x\to-\infty\), \(f(x)\to-\infty\); as \(x\to\infty\), \(f(x)\to\infty\), because the leading term is positive cubic.; \((f(1)-f(-2))/(1-(-2))=(-3-0)/3=-1\).","\(f(x)=x(x-2)(x+2)\); zeros are \(-2,0,2\).; As \(x\to-\infty\), \(f(x)\to-\infty\); as \(x\to\infty\), \(f(x)\to\infty\), because the leading term is positive cubic.; \((f(1)-f(-2))/(1-(-2))=(-3-0)/3=-1\).","\(f(x)=x(x-2)(x+2)\); zeros are \(-2,0,2\).; As \(x\to-\infty\), \(f(x)\to-\infty\); as \(x\to\infty\), \(f(x)\to\infty\), because the leading term is positive cubic.; \((f(1)-f(-2))/(1-(-2))=(-3-0)/3=-1\).",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,5,classification.additionalTopics; classification.lessonIds; classification.primaryTopic; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-FRQ-002,frq,frq,,,AP Precalculus,AP Precalculus,2,2,Modeling a Non-Periodic Context,2.5 Exponential Function Context and Data Modeling,Modeling a Non-Periodic Context,2.5,,APPRECALC-2.5,ECHS Original Question Bank,,,True,verified,verified,verified,verified,not_applicable,verified,corrected,"240 mg is the initial amount; 0.82 means 82% remains each hour (an 18% hourly decrease).; \(M(6)=240(0.82)^6\approx72.96\) mg.; Solve \(240(0.82)^t<50\); \(t>\ln(50/240)/\ln(0.82)\approx7.90\), so after about 7.90 hours.","240 mg is the initial amount; 0.82 means 82% remains each hour (an 18% hourly decrease).; \(M(6)=240(0.82)^6\approx72.96\) mg.; Solve \(240(0.82)^t<50\); \(t>\ln(50/240)/\ln(0.82)\approx7.90\), so after about 7.90 hours.","240 mg is the initial amount; 0.82 means 82% remains each hour (an 18% hourly decrease).; \(M(6)=240(0.82)^6\approx72.96\) mg.; Solve \(240(0.82)^t<50\); \(t>\ln(50/240)/\ln(0.82)\approx7.90\), so after about 7.90 hours.",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,5,classification.lessonIds; classification.primaryTopic; classification.topicCode; parts.1.answer; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-FRQ-003,frq,frq,,,AP Precalculus,AP Precalculus,3,3,Modeling a Periodic Context,3.7 Sinusoidal Function Context and Data Modeling,Modeling a Periodic Context,3.7,,APPRECALC-3.7,ECHS Original Question Bank,,,True,verified,verified,verified,verified,not_applicable,verified,verified,"Midline 18 m; amplitude 15 m; period 40 s; minimum 3 m; maximum 33 m.; \(18-15\cos(\pi t/20)=25\), so \(t=(20/\pi)\arccos(-7/15)\approx13.09\) s.; The wheel returns the rider to the same height and motion state after every full revolution, which takes 40 seconds.","Midline 18 m; amplitude 15 m; period 40 s; minimum 3 m; maximum 33 m.; \(18-15\cos(\pi t/20)=25\), so \(t=(20/\pi)\arccos(-7/15)\approx13.09\) s.; The wheel returns the rider to the same height and motion state after every full revolution, which takes 40 seconds.","Midline 18 m; amplitude 15 m; period 40 s; minimum 3 m; maximum 33 m.; \(18-15\cos(\pi t/20)=25\), so \(t=(20/\pi)\arccos(-7/15)\approx13.09\) s.; The wheel returns the rider to the same height and motion state after every full revolution, which takes 40 seconds.",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,4,classification.lessonIds; classification.primaryTopic; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-APPRECALC-ORIGINAL-PRE-FRQ-004,frq,frq,,,AP Precalculus,AP Precalculus,2,2,Symbolic Manipulations FRQ,2.13 Exponential and Logarithmic Equations and Inequalities,Symbolic Manipulations FRQ,2.13,,APPRECALC-2.13,ECHS Original Question Bank,,,True,verified,verified,verified,verified,not_applicable,verified,verified,"\(g(x)=\log_2((x-1)/(x-5))\); the original logarithms require \(x>5\).; \((x-1)/(x-5)=4\Rightarrow x=19/3\), which is in the domain.; The quotient tends to \(+\infty\), so \(g(x)\to+\infty\).","\(g(x)=\log_2((x-1)/(x-5))\); the original logarithms require \(x>5\).; \((x-1)/(x-5)=4\Rightarrow x=19/3\), which is in the domain.; The quotient tends to \(+\infty\), so \(g(x)\to+\infty\).","\(g(x)=\log_2((x-1)/(x-5))\); the original logarithms require \(x>5\).; \((x-1)/(x-5)=4\Rightarrow x=19/3\), which is in the domain.; The quotient tends to \(+\infty\), so \(g(x)\to+\infty\).",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,4,classification.lessonIds; classification.primaryTopic; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U1-001,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,1,1,Linear Equations,1.3 Linear Equations,Linear Equations,1.3,,G9PRECALC-1.3,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,D,D,D,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,5,classification.lessonIds; classification.primaryTopic; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U1-002,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,1,3,Systems of Equations,3.2 Substitution and Elimination,Systems of Equations,3.2,,G9PRECALC-3.2,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,6,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U1-003,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,1,4,Exponent Rules,4.1 Exponent Rules,Exponent Rules,4.1,,G9PRECALC-4.1,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,6,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U2-001,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,2,6,Function Evaluation,6.1 Function Notation,Function Evaluation,6.1,,G9PRECALC-6.1,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,E,E,E,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,6,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U2-002,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,2,2,Slope,2.2 Slope as Rate of Change,Slope,2.2,,G9PRECALC-2.2,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,A,A,A,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,5,classification.lessonIds; classification.primaryTopic; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U3-001,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,3,4,Factoring Quadratics,4.4 Factoring Trinomials,Factoring Quadratics,4.4,,G9PRECALC-4.4,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,B,B,B,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,6,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U3-002,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,3,5,Vertex Form,5.1 Quadratic Graphs and Vertex,Vertex Form,5.1,,G9PRECALC-5.1,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,6,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U4-001,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,4,1,Linear Inequalities,1.4 Inequalities and Solution Sets,Linear Inequalities,1.4,,G9PRECALC-1.4,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,A,A,A,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,6,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U4-002,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,4,2,Direct Variation,2.3 Slope-Intercept Form,Direct Variation,2.3,,G9PRECALC-2.3,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,C,C,C,verified,not_required,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,6,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-U5-001,mcq,mcq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,5,2,Distance Formula,Distance Formula (unmapped enrichment),Distance Formula,,,,ECHS Original Question Bank,,,True,verified,verified,verified,verified,verified,not_required,verified,B,B,B,review-required,not_required,verified,verified,verified,not_required,review-required,corrected,corrected,corrected,corrected,verified,verified,False,True,teacher-archive-only,3,classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel,The current G9 portal has no exact distance-formula lesson. The record is mathematically verified but remains archive-only rather than being attached to a merely related coordinate-plane lesson.,The current G9 portal has no exact distance-formula lesson. The record is mathematically verified but remains archive-only rather than being attached to a merely related coordinate-plane lesson.,2026-07-24T17:46:03+00:00
ECHS-G9PRECALC-ORIGINAL-G9-FRQ-001,frq,frq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,3,5,Quadratic Modeling,5.5 Quadratic Models,Quadratic Modeling,5.5,,G9PRECALC-5.5,ECHS Original Question Bank,,,True,verified,verified,verified,verified,not_applicable,verified,verified,\(t=-b/(2a)=-20/(2(-5))=2\) seconds.; \(h(2)=21\) meters.; \(-5t^2+20t=0\Rightarrow t=0\) or \(t=4\). The ball returns to its initial height after 4 seconds.,\(t=-b/(2a)=-20/(2(-5))=2\) seconds.; \(h(2)=21\) meters.; \(-5t^2+20t=0\Rightarrow t=0\) or \(t=4\). The ball returns to its initial height after 4 seconds.,\(t=-b/(2a)=-20/(2(-5))=2\) seconds.; \(h(2)=21\) meters.; \(-5t^2+20t=0\Rightarrow t=0\) or \(t=4\). The ball returns to its initial height after 4 seconds.,verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,6,classification.lessonIds; classification.primaryTopic; classification.primaryUnit; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
ECHS-G9PRECALC-ORIGINAL-G9-FRQ-002,frq,frq,,,Grade 9 Pre-Precalculus,Grade 9 Pre-Precalculus,2,2,Linear Modeling,2.5 Linear Models and Predictions,Linear Modeling,2.5,,G9PRECALC-2.5,ECHS Original Question Bank,,,True,verified,verified,verified,verified,not_applicable,verified,verified,"Slope \(m=(30-18)/(10-4)=2\). Using \(18=2(4)+b\) gives \(b=10\). Thus \(C(d)=2d+10\).; The fare increases 2 QAR per kilometer, and the fixed starting charge is 10 QAR.","Slope \(m=(30-18)/(10-4)=2\). Using \(18=2(4)+b\) gives \(b=10\). Thus \(C(d)=2d+10\).; The fare increases 2 QAR per kilometer, and the fixed starting charge is 10 QAR.","Slope \(m=(30-18)/(10-4)=2\). Using \(18=2(4)+b\) gives \(b=10\). Thus \(C(d)=2d+10\).; The fare increases 2 QAR per kilometer, and the fixed starting charge is 10 QAR.",verified,ECHS analytic practice rubric based on independent mathematical verification; not an official College Board point-by-point scoring guideline.,verified,verified,verified,not_required,verified,corrected,corrected,corrected,corrected,verified,verified,True,False,student-ready,5,classification.lessonIds; classification.primaryTopic; classification.primaryUnitLabel; classification.topicCode; quality verification disposition,"ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.","ECHS-authored item independently re-solved question by question; answer, solution, KaTeX, calculator status, and exact mapping gates passed.",2026-07-24T21:33:52+00:00
